predict,p1
0,3.42E-14
1,0.778551551
0,6.99E-20
0,1.42E-05
1,1
0,4.95E-15
0,1.56E-14
0,8.10E-27
0,1.81E-07
0,7.23E-19
0,0.011714063
0,6.00E-09
1,1
1,0.739733327
0,1.39E-12
1,1
1,0.999999999
1,0.999999891
1,0.819945196
0,2.13E-05
0,5.68E-09
0,1.86E-06
0,8.09E-11
1,0.889349947
0,0.002567557
0,9.72E-15
0,1.49E-06
1,0.210445634
0,7.14E-11
0,0.033162732
1,1
0,6.24E-13
1,1
0,3.31E-11
1,1
1,1
1,0.999988469
0,6.80E-04
0,6.43E-05
1,1
1,1
0,2.38E-05
1,1
1,1
1,1
0,2.39E-10
1,1
1,0.999999828
0,2.37E-15
0,1.14E-04
1,0.999948848
1,0.094844555
1,1
0,8.53E-18
0,6.22E-11
0,5.79E-10
1,1
0,4.99E-05
1,0.984708201
1,0.999999995
1,0.889157932
1,1
1,0.999976675
0,6.36E-15
0,4.90E-21
0,3.52E-05
0,1.39E-08
0,3.68E-07
0,1.18E-09
1,1
1,1
0,0.002712133
0,4.72E-12
1,0.998791317
0,1.31E-09
0,0.006774285
1,1
0,1.25E-25
1,1
0,0.03334918
1,1
1,1
0,5.45E-09
0,1.92E-17
0,3.88E-10
1,1
0,4.29E-17
0,4.38E-23
0,5.68E-08
1,1
1,1
1,0.999999999
0,5.59E-09
0,3.48E-16
1,1
0,2.09E-17
1,1
1,1
1,0.999996022
1,1
0,2.27E-16
1,1
0,1.64E-18
0,1.31E-12
0,8.73E-25
1,1
0,4.41E-08
0,7.86E-11
1,1
1,0.999999958
0,1.89E-11
1,0.999999744
1,1
0,7.29E-11
0,1.03E-09
1,0.999870395
0,7.90E-09
1,0.999999993
1,1
0,1.74E-07
1,0.999780358
1,1
0,4.96E-05
0,1.80E-22
1,0.999999958
0,6.57E-05
0,5.76E-16
0,6.21E-11
0,3.72E-16
1,1
1,1
1,1
1,0.115115977
1,1
1,1
0,1.48E-12
1,0.999999059
0,9.37E-09
0,9.14E-23
1,1
1,0.9999728
0,3.37E-04
0,9.13E-07
0,1.07E-25
1,1
1,0.999993971
1,1
1,1
1,0.999999991
0,4.02E-16
0,2.38E-26
1,1
1,0.999999685
1,0.999989302
1,1
0,2.56E-08
0,1.50E-08
1,0.999687693
0,1.93E-07
0,6.83E-08
1,0.999105883
0,8.82E-04
1,0.799223712
1,1
0,4.78E-16
0,6.81E-09
1,1
1,0.902266583
0,0.030512899
1,1
0,1.81E-12
0,1.04E-13
1,0.956847773
0,6.41E-16
0,3.78E-08
1,0.999999848
0,1.31E-13
1,0.999990124
1,1
0,6.23E-25
0,7.72E-13
1,1
1,1
0,0.003780248
1,1
1,1
1,1
0,6.35E-10
0,5.64E-18
0,2.16E-13
0,2.94E-10
0,3.35E-11
1,0.999842177
0,0.002587472
1,1
0,2.79E-14
1,0.999999998
0,1.16E-05
1,0.999999998
1,1
0,1.81E-22
1,0.999999654
0,4.43E-04
1,1
1,0.970760829
1,0.807028968
0,0.006657631
0,4.69E-06
1,1
0,8.47E-06
0,1.25E-11
0,6.12E-05
1,1
0,4.32E-09
0,1.63E-09
1,0.176884342
0,7.16E-28
1,0.999799852
1,1
0,4.15E-18
1,1
0,3.16E-04
1,1
0,2.79E-10
1,1
0,3.09E-12
1,1
0,2.35E-11
1,0.999999817
0,7.43E-04
1,0.999999978
1,1
1,1
1,1
1,1
1,1
0,3.39E-05
0,1.70E-13
0,6.74E-14
0,1.47E-11
1,0.999999995
1,0.998707654
1,1
0,8.16E-27
0,9.55E-10
0,8.96E-09
1,1
1,1
0,2.09E-06
0,4.39E-25
1,1
0,1.51E-15
0,9.98E-07
1,1
0,2.44E-09
1,0.999999997
0,2.85E-13
1,0.998147798
0,7.34E-15
1,1
1,0.999999991
1,0.999999373
0,3.76E-31
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,6.87E-04
0,1.13E-04
1,1
1,0.999807374
0,3.79E-24
0,1.04E-10
1,0.329147189
1,0.999999998
0,9.43E-23
1,0.974764922
0,3.91E-13
1,0.999999991
1,1
1,0.999999999
1,0.998495144
0,2.27E-23
1,1
0,2.96E-24
1,1
1,0.999999621
1,1
1,0.999999992
1,1
0,8.74E-08
0,1.43E-08
1,0.999999995
0,5.61E-07
0,0.00287123
0,6.42E-09
0,2.71E-04
0,2.76E-13
0,2.02E-12
1,0.999998363
1,0.999999611
1,1
0,4.59E-22
1,1
0,4.07E-07
1,0.99999969
1,1
0,2.17E-10
1,0.999999983
0,1.59E-05
0,7.01E-08
0,3.00E-20
0,5.38E-04
0,4.23E-13
0,8.89E-06
1,0.999999976
1,1
1,0.999999979
0,1.78E-04
1,1
1,1
1,1
1,1
1,0.999999999
0,3.05E-20
0,2.33E-07
1,0.999303445
1,1
0,2.15E-16
1,1
0,1.56E-06
1,0.999999998
0,2.46E-04
1,0.999998872
0,2.30E-20
0,2.57E-15
0,2.48E-24
1,0.998704406
0,1.89E-15
1,0.999999999
1,1
0,1.43E-14
1,1
1,1
1,0.999999672
0,5.32E-12
1,1
1,1
0,6.32E-11
1,1
1,1
1,1
1,1
0,0.005217294
0,4.34E-14
0,1.35E-04
1,0.992783458
1,1
1,0.999922507
1,1
1,1
0,1.10E-26
1,1
1,0.999949766
0,1.44E-21
1,1
0,3.91E-11
0,1.30E-05
1,0.313664469
0,1.80E-14
1,0.999999998
1,0.999999982
0,1.24E-05
1,1
0,1.19E-18
1,1
0,1.27E-06
1,1
1,1
1,0.950446048
0,1.74E-22
0,2.72E-09
1,0.999976443
0,8.77E-11
1,1
1,1
0,3.63E-14
0,0.041553334
0,5.41E-06
0,0.0221084
1,1
0,1.36E-06
1,1
1,0.679739287
0,1.28E-15
0,3.63E-10
1,1
0,9.97E-11
1,1
1,0.473806725
1,1
1,1
0,2.41E-17
1,1
1,1
0,9.99E-10
0,3.38E-16
0,1.80E-18
1,0.99927352
1,1
0,0.001117782
1,1
1,1
1,0.999194273
1,1
0,7.16E-06
1,1
0,0.007416759
1,1
1,1
0,1.07E-05
1,0.743295105
1,1
1,0.999999909
0,1.64E-18
0,5.78E-07
0,3.84E-18
0,1.34E-10
1,0.999999967
1,1
1,1
1,1
1,1
1,0.999954507
0,8.37E-11
1,1
0,6.94E-11
1,0.668398686
1,1
0,9.13E-08
0,1.83E-22
1,1
1,0.999983692
0,0.028583514
1,0.999949055
0,8.47E-10
1,1
0,1.00E-14
1,1
1,1
0,4.00E-07
0,3.33E-06
1,1
0,2.47E-14
1,1
1,1
0,8.57E-09
1,1
0,6.71E-13
1,1
1,0.130129317
0,6.01E-13
1,1
0,2.22E-18
1,1
0,2.08E-16
1,1
0,3.39E-08
1,0.999999802
0,8.05E-05
0,0.002900402
1,0.999999885
1,0.915520633
1,0.982532919
0,1.40E-05
1,1
1,1
1,1
0,0.014203223
1,1
1,1
0,3.55E-20
1,0.984486615
0,1.24E-06
1,0.815919587
0,2.63E-15
1,1
0,2.81E-17
0,3.66E-04
1,1
1,0.999999999
1,0.997500902
1,0.99999681
0,3.80E-04
0,8.83E-12
0,3.64E-07
0,1.06E-06
1,0.999998083
1,1
0,3.48E-09
0,1.31E-10
0,5.02E-15
0,6.94E-20
1,1
0,5.45E-27
0,3.91E-13
0,3.82E-07
0,6.93E-13
1,0.996913974
0,0.006262067
1,1
1,1
1,1
0,5.37E-10
1,1
0,1.26E-09
0,2.49E-22
1,1
1,1
1,1
0,2.66E-18
1,1
1,1
0,1.12E-20
0,5.23E-05
0,8.93E-14
1,1
1,0.999999578
0,7.21E-19
0,5.82E-09
1,1
0,5.30E-04
0,0.049739513
1,0.290556139
0,5.39E-21
0,1.40E-04
1,0.998771726
1,0.999999997
0,3.32E-04
0,1.01E-10
0,4.59E-16
1,1
1,1
0,2.03E-04
0,2.23E-06
0,0.004967656
1,1
1,0.075853308
1,1
0,2.55E-17
0,2.17E-06
0,1.11E-06
1,1
0,5.06E-26
1,0.999651572
1,0.999999998
1,0.99999999
1,1
0,8.43E-18
0,8.62E-15
0,1.07E-06
1,0.999392612
0,2.72E-05
1,1
0,4.04E-13
1,0.9168357
1,1
1,0.999999998
0,1.64E-06
1,0.99776224
0,1.02E-06
1,0.999999888
0,0.008482227
1,0.999999995
0,0.039773101
1,0.999999684
1,0.999978941
1,0.999999998
0,6.94E-12
1,1
1,1
1,1
0,3.63E-06
1,1
1,1
1,1
1,0.999970553
0,4.37E-16
0,2.05E-14
1,1
0,1.17E-24
1,1
0,2.07E-18
1,0.982927184
1,1
0,2.40E-06
1,0.856545483
0,4.37E-08
0,0.004049704
1,0.999901001
0,8.86E-26
1,0.999999999
1,1
0,4.76E-25
1,0.999999835
1,1
1,0.999999999
0,1.13E-23
1,0.98978106
0,2.08E-09
0,7.09E-10
1,0.999894406
1,0.999999969
1,0.886180798
0,3.12E-05
1,0.40445422
1,0.99999953
1,1
0,9.24E-20
1,1
1,1
1,0.999991121
0,6.01E-20
1,1
0,0.011790838
0,0.044269074
1,1
1,1
1,1
0,2.49E-14
1,0.999997306
0,2.04E-11
1,1
1,0.999845589
1,0.999715074
1,1
0,0.002925702
0,0.002349473
1,1
0,1.23E-08
1,1
1,0.999995699
1,1
1,1
0,9.27E-21
1,0.978945896
1,0.842195198
1,1
0,1.89E-15
1,1
1,1
1,0.974424409
0,6.01E-10
0,5.29E-05
1,1
1,1
0,9.76E-06
1,0.076195147
1,1
1,0.999319216
0,2.67E-14
1,0.999999908
0,1.35E-15
0,2.19E-16
0,1.03E-08
1,0.99999999
1,0.999999851
1,0.999999621
0,2.30E-04
1,1
1,1
0,0.051459332
1,1
1,0.993410857
0,5.81E-18
0,9.58E-17
1,1
0,6.12E-07
0,1.02E-11
1,1
0,3.61E-10
1,0.99999858
1,1
0,6.09E-04
1,0.552715998
1,0.999999999
1,1
0,1.15E-05
0,1.17E-17
0,1.64E-13
1,1
1,1
0,1.79E-11
1,1
0,4.59E-25
1,0.999999997
1,1
0,2.32E-17
0,0.001458994
1,1
1,0.999999997
1,0.998858165
0,1.16E-09
1,1
0,1.08E-22
0,6.04E-23
0,6.43E-04
1,1
0,9.90E-05
1,0.999999981
1,1
1,1
1,1
0,9.48E-11
1,1
0,1.83E-09
0,6.46E-16
0,3.34E-13
1,1
1,0.405076935
0,2.61E-15
1,1
0,3.95E-04
0,1.05E-05
0,3.70E-16
0,1.15E-18
0,2.57E-20
1,1
1,1
0,5.71E-20
1,1
0,6.45E-14
1,1
0,7.58E-21
1,0.746629557
1,0.857066045
0,1.92E-10
1,1
0,1.65E-04
1,1
0,4.10E-10
1,1
1,1
0,5.76E-08
1,1
1,1
1,0.999999932
0,2.70E-07
0,8.47E-24
1,1
0,9.71E-05
1,0.999999999
0,1.10E-09
0,4.04E-09
0,3.72E-20
0,4.58E-05
1,1
1,1
0,7.47E-06
0,3.30E-18
0,1.49E-10
0,1.24E-14
1,0.999999849
1,0.999999997
0,3.37E-07
0,8.56E-11
0,0.010354297
1,1
0,1.56E-08
1,0.999999634
0,5.43E-12
1,1
1,0.999382217
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,1.31E-18
1,0.386675126
0,1.43E-13
1,0.999997675
0,3.22E-14
0,4.95E-12
1,1
1,1
1,1
0,1.42E-15
0,4.42E-21
1,0.999997972
1,1
1,1
0,1.12E-23
1,0.999980491
0,9.51E-19
0,7.14E-19
0,1.03E-09
1,1
1,1
1,0.901736493
1,0.641729799
0,3.85E-23
0,2.55E-13
1,1
1,0.061627504
1,0.980321431
1,0.999999999
0,5.91E-25
1,0.999850484
1,1
0,5.17E-07
1,0.999999484
1,1
0,1.98E-10
1,1
0,3.32E-21
1,1
1,0.999999942
0,4.35E-04
1,1
0,1.03E-11
1,0.999999996
0,3.99E-23
0,1.44E-12
0,2.82E-15
0,4.93E-09
0,5.27E-14
0,1.65E-13
0,4.11E-08
1,1
1,0.356699821
0,1.29E-11
0,1.72E-11
1,1
0,0.007366188
0,1.90E-04
0,5.87E-11
1,1
0,0.003205355
0,1.27E-07
1,1
0,0.009245847
0,6.71E-07
0,2.90E-06
1,0.489125973
0,3.90E-07
1,1
1,1
0,1.00E-03
0,3.91E-18
0,2.69E-06
1,0.999567864
1,1
1,1
0,2.70E-23
1,1
1,1
0,1.96E-15
0,7.58E-20
1,0.999999556
1,1
1,0.962166118
0,1.19E-24
0,3.46E-17
0,6.14E-14
0,2.16E-09
1,1
0,3.17E-36
1,1
1,1
0,1.15E-07
0,1.77E-11
1,0.999999992
0,1.32E-12
0,4.29E-22
1,1
0,4.29E-14
1,1
1,0.999999999
0,7.79E-15
1,0.999999999
1,0.869999477
1,1
1,0.08003295
0,4.31E-16
1,1
1,1
0,1.74E-23
0,3.90E-06
0,1.16E-14
1,0.999999095
1,1
0,3.01E-04
1,0.072704898
1,0.985942217
1,0.969296988
0,7.30E-08
1,1
0,8.67E-17
1,0.999983913
1,1
0,5.17E-10
0,7.89E-13
0,1.96E-11
1,1
0,4.39E-31
1,1
1,1
1,1
1,1
1,0.975554626
1,0.113212329
1,1
0,8.22E-07
0,0.013583572
0,2.00E-08
1,1
0,4.86E-04
0,2.06E-08
1,0.999992377
1,0.999999945
1,1
1,1
0,1.16E-06
0,7.47E-12
1,0.99313258
1,1
1,0.999922921
1,1
0,7.87E-19
0,3.12E-05
0,1.97E-12
1,1
0,6.87E-18
0,9.08E-09
1,1
0,1.31E-25
1,1
0,2.28E-21
1,1
0,2.34E-12
1,0.99999941
1,0.755898151
1,1
0,3.54E-12
0,3.13E-18
1,1
0,1.21E-10
1,1
0,3.13E-10
0,4.29E-27
1,0.99997127
1,1
1,1
1,0.999938464
1,1
1,0.999998396
1,1
1,0.999999997
1,0.999999596
1,0.999976562
0,7.88E-14
0,1.88E-05
0,1.41E-20
1,1
1,1
1,0.945383493
1,1
1,1
0,7.89E-18
1,1
1,0.481013221
1,1
1,0.999989166
0,8.32E-16
0,1.95E-23
1,1
1,1
0,2.86E-20
1,0.999989468
1,1
0,3.83E-23
1,0.999999998
0,4.08E-06
1,1
0,8.97E-21
1,1
1,1
0,2.74E-24
1,1
0,4.63E-04
1,1
1,1
1,0.999997582
0,0.027121587
0,1.95E-20
0,4.11E-06
1,1
1,1
0,2.61E-06
1,1
1,0.99396156
1,1
1,1
0,4.13E-06
1,1
1,1
0,2.97E-05
1,0.982106982
0,1.04E-04
1,1
1,1
1,1
1,1
0,1.27E-11
0,1.21E-04
1,1
1,1
0,8.09E-08
0,4.75E-17
0,2.64E-05
1,0.999996785
1,0.999928408
0,2.67E-21
0,0.034749265
0,0.002615042
0,8.67E-12
0,2.46E-15
1,1
1,1
1,0.999995075
1,0.98981637
0,1.02E-23
0,1.79E-21
1,1
0,5.60E-24
0,2.32E-06
0,9.59E-22
0,7.64E-16
1,0.396353985
1,0.467626588
1,1
1,1
0,2.41E-07
1,1
1,0.593042403
1,1
0,4.41E-27
0,1.57E-06
1,0.999968761
1,1
1,1
1,1
1,1
0,9.73E-04
1,1
0,1.55E-24
1,0.999999963
0,3.08E-07
1,0.999996026
0,4.20E-25
1,0.999998549
0,1.04E-05
1,0.999999996
1,1
0,2.59E-05
0,2.67E-08
1,1
1,0.999999999
1,1
1,1
0,1.37E-14
0,6.85E-07
1,1
1,1
0,6.49E-17
0,1.00E-08
1,0.99999125
0,3.70E-12
1,1
0,2.73E-06
1,0.542672556
0,7.26E-04
0,0.026848017
0,7.08E-04
1,1
1,1
1,0.999999983
1,1
1,1
1,1
1,1
1,0.999960002
1,1
1,1
1,1
0,4.20E-10
1,0.826598449
1,1
1,0.471552248
1,1
0,3.99E-17
0,2.02E-23
1,0.999985184
1,1
1,1
1,1
0,9.17E-12
1,0.999999999
0,9.16E-20
1,1
1,1
0,1.31E-24
0,3.49E-17
0,1.62E-18
1,0.999620288
0,4.69E-05
1,1
1,0.999999992
0,9.91E-18
1,1
1,1
0,2.68E-04
1,0.999998913
0,1.28E-12
0,1.86E-11
1,1
1,0.999999991
0,6.10E-23
1,0.999999964
1,1
0,0.003177102
0,3.34E-07
0,5.15E-07
0,2.44E-08
0,1.51E-11
0,1.46E-08
0,4.57E-17
1,0.999999978
1,1
1,1
1,1
0,1.91E-11
0,2.25E-12
0,3.78E-08
0,1.40E-08
0,6.56E-12
0,2.04E-14
0,3.31E-05
0,4.70E-07
1,1
0,2.12E-30
1,1
1,1
0,0.001439838
1,0.999257183
1,1
1,1
1,0.999829543
1,0.999999996
1,0.999999753
0,1.61E-08
1,0.999999999
0,1.44E-09
0,0.004951317
0,0.002134849
1,0.240021706
0,3.66E-14
1,0.999999993
1,1
1,0.999990805
1,1
0,5.86E-08
0,0.001290496
1,0.999999895
1,1
0,2.41E-04
1,1
0,0.011671912
1,1
0,8.09E-22
0,0.006242174
1,0.999999996
1,1
1,0.945474106
1,0.999999959
1,1
1,1
1,0.999999905
0,3.85E-08
1,1
1,1
0,7.66E-10
1,1
0,4.12E-11
1,1
0,8.84E-07
1,1
1,1
0,2.54E-24
1,1
0,7.63E-08
1,0.999999999
1,1
1,0.486975044
1,0.937382852
0,0.013859401
0,1.57E-19
1,1
1,0.722040347
1,1
0,7.96E-09
1,0.999999756
1,0.448753576
1,1
0,5.29E-17
1,0.99999468
1,0.999999929
1,0.999999196
1,0.994738995
0,1.28E-08
1,1
1,1
1,1
0,1.57E-22
0,2.63E-05
1,1
1,1
0,1.83E-12
0,8.96E-05
1,0.99791839
0,9.29E-08
1,0.892521771
1,0.999999946
0,2.81E-22
0,7.33E-12
1,0.999999981
0,4.39E-11
1,0.807694463
1,0.999907254
1,0.999999989
0,2.92E-13
0,3.36E-14
1,1
0,1.23E-14
0,3.83E-06
0,6.88E-18
1,0.99999977
0,1.30E-17
0,4.32E-12
1,1
0,8.12E-09
1,1
1,1
0,2.12E-19
1,0.999999791
0,6.07E-19
1,0.999942477
0,2.80E-26
0,2.05E-11
1,1
1,0.674830043
0,7.50E-21
1,0.99999545
0,5.59E-15
0,4.10E-08
1,1
0,4.92E-11
0,6.62E-14
0,1.31E-32
1,1
1,1
0,1.54E-14
0,1.70E-12
0,6.50E-08
1,0.841624316
0,0.008560409
0,1.48E-10
1,0.999999993
1,0.462956472
1,0.998667612
0,3.69E-08
1,1
1,1
1,0.999999999
0,2.62E-09
0,0.029736861
1,1
0,5.56E-04
0,3.52E-16
1,1
1,1
0,5.58E-09
1,1
0,2.80E-11
0,6.70E-19
1,0.999999999
1,1
1,0.999994841
1,1
0,1.11E-15
0,8.42E-13
1,1
0,2.99E-16
1,0.142368571
1,1
1,0.999999728
0,2.12E-07
0,2.32E-20
1,0.999999923
1,1
0,1.18E-11
0,2.60E-20
0,1.04E-25
0,3.63E-04
1,0.999999364
1,0.999999999
0,1.23E-09
0,0.02091387
1,0.375579075
1,0.999999972
0,0.004959715
1,0.999989778
1,1
1,1
0,1.61E-15
1,1
1,1
0,3.94E-04
0,2.82E-12
0,4.38E-08
1,0.998840283
1,1
0,1.89E-06
0,0.039055269
1,1
1,0.132673618
1,0.999999934
0,5.20E-15
1,0.999993365
1,1
1,0.613596038
0,2.85E-08
0,1.55E-06
0,5.99E-21
1,1
1,1
0,9.14E-09
0,1.92E-04
0,1.23E-16
0,7.48E-25
1,0.999953126
1,1
0,1.22E-17
1,1
0,3.92E-16
1,1
0,1.67E-04
1,0.999074878
1,0.994846744
0,4.37E-05
1,1
1,1
0,4.55E-12
0,3.85E-18
0,2.84E-21
1,0.995077719
0,5.79E-17
1,0.852615861
0,1.58E-17
1,0.999999998
1,1
0,3.85E-13
0,2.66E-11
0,1.30E-11
0,1.51E-18
1,1
0,3.11E-08
1,0.999917512
0,6.16E-10
1,0.999999913
1,1
1,1
1,0.594644595
0,0.004567021
1,1
0,2.65E-16
0,2.10E-06
0,7.61E-17
1,1
1,1
1,0.997372185
1,1
1,0.705318215
1,1
0,5.51E-12
0,3.43E-15
0,6.33E-12
0,5.60E-31
1,1
0,4.42E-06
0,4.36E-18
1,1
1,1
1,0.999999893
1,1
0,0.001055699
1,1
1,1
0,7.58E-06
1,1
1,1
1,0.99999999
0,4.69E-08
1,0.999987498
1,0.72142436
0,3.12E-09
1,0.999999999
1,1
1,0.999999996
0,0.006103523
1,1
1,1
0,3.67E-07
1,1
1,0.999993829
0,1.05E-13
1,0.243310859
1,1
1,0.999999939
1,0.999486883
0,5.52E-07
1,1
1,0.999999902
1,1
0,7.98E-07
1,1
0,5.24E-14
1,0.994513787
0,1.89E-16
1,1
1,0.998420815
1,1
0,4.86E-09
1,0.999999997
0,5.12E-19
0,1.12E-13
1,1
1,1
1,1
1,1
1,1
0,0.050674954
1,1
1,0.826081934
1,1
1,1
0,0.006421469
1,0.999999997
1,1
1,1
0,3.24E-18
0,1.68E-20
0,3.79E-04
0,2.11E-11
0,6.03E-16
1,1
1,0.9496152
0,3.11E-05
1,1
1,1
0,4.56E-10
0,1.86E-21
0,2.71E-15
1,1
1,1
0,9.78E-19
1,1
1,0.999999964
0,1.35E-11
0,0.001207226
1,1
1,0.999940923
0,2.00E-06
1,1
0,0.022234477
0,1.63E-14
0,7.58E-13
1,1
0,5.72E-20
1,0.999999999
0,1.16E-19
1,0.998559998
0,4.97E-07
0,5.88E-07
0,3.56E-22
1,0.999803716
0,7.99E-16
1,0.9993534
0,2.17E-19
1,0.999999996
1,1
1,1
1,1
0,2.28E-07
1,1
1,1
1,0.999997235
0,1.13E-12
1,0.999998004
1,1
1,0.26651671
0,3.93E-20
1,1
1,1
0,4.26E-12
0,0.014682443
0,1.11E-08
1,0.985143557
0,3.58E-12
1,0.331978393
0,5.78E-08
1,1
0,2.79E-08
0,3.87E-07
0,1.91E-11
1,1
0,1.41E-22
0,9.34E-07
0,3.74E-07
0,4.33E-12
0,1.78E-08
1,1
0,6.13E-11
1,0.999999921
0,1.14E-07
0,7.96E-18
0,8.97E-12
1,0.999793529
1,1
1,1
1,0.141189427
1,0.999995811
0,2.07E-19
0,1.48E-07
0,5.44E-20
0,2.48E-15
0,1.43E-13
0,6.87E-08
0,1.44E-04
1,1
1,1
1,1
0,4.04E-12
1,0.999999351
1,0.992760533
1,0.99999952
1,1
0,0.001414401
0,2.41E-16
0,2.03E-18
1,1
0,3.01E-25
1,1
0,2.18E-07
0,2.02E-09
0,4.34E-05
1,0.999999995
0,5.72E-07
0,2.47E-17
0,9.92E-17
1,1
0,2.86E-11
0,7.83E-15
1,1
1,1
1,0.390587207
1,0.999998945
0,0.004659731
1,0.936455851
0,4.41E-04
1,0.999904551
1,1
1,1
1,1
1,0.121184303
1,1
0,9.19E-09
1,1
1,1
1,0.999997746
1,1
1,1
0,1.73E-04
0,0.007857765
1,1
1,0.999997888
0,5.13E-08
0,3.01E-15
1,1
1,1
0,9.65E-11
0,2.70E-07
1,1
1,0.999999733
0,3.21E-29
0,1.39E-22
1,1
0,0.003737502
1,0.439899112
0,1.14E-12
0,5.20E-16
0,7.97E-11
1,0.292845346
0,1.05E-25
1,0.999999289
1,1
0,1.12E-10
1,0.999984419
0,1.34E-11
1,0.999892535
1,0.791004107
0,2.79E-08
0,4.10E-28
1,1
1,1
1,1
0,1.03E-22
1,1
0,3.13E-05
0,1.19E-20
1,0.997349503
0,2.54E-24
0,6.63E-11
1,0.081271907
0,2.41E-09
1,1
1,1
1,1
1,1
0,2.35E-05
0,1.65E-10
1,0.999999999
0,6.21E-10
1,0.866867138
1,0.074549981
1,1
0,6.66E-16
0,4.57E-05
1,0.067924592
1,1
0,3.45E-11
0,1.73E-04
0,8.14E-04
1,1
0,1.59E-23
1,1
1,1
1,1
1,1
0,3.73E-07
1,1
1,0.987924612
0,4.03E-05
0,3.21E-21
0,1.01E-19
1,0.993275846
1,1
0,5.53E-05
1,0.92811422
1,0.999969703
0,1.33E-22
1,1
1,1
1,0.999998439
0,8.16E-17
0,4.41E-06
1,1
1,0.914862832
1,1
1,1
1,1
1,1
1,1
0,1.65E-09
0,3.67E-22
0,1.29E-29
0,4.77E-20
0,1.93E-09
0,2.42E-20
1,0.600050113
1,1
0,2.48E-23
0,2.21E-16
1,0.998894861
1,1
0,2.90E-15
1,0.892514199
1,0.971519303
1,1
0,2.06E-17
1,0.536206031
0,8.71E-15
1,0.999999985
1,0.999999955
1,1
1,1
1,1
1,1
0,5.50E-18
1,1
0,6.78E-23
0,1.88E-20
0,9.82E-06
1,0.999999998
1,0.999711129
0,2.11E-10
0,4.16E-07
0,1.35E-17
0,0.018195722
0,2.62E-11
0,4.74E-16
1,0.979190543
0,6.87E-07
1,1
1,1
0,8.59E-11
1,0.999993378
1,1
1,1
1,0.999988156
1,1
0,4.20E-11
1,0.999999779
0,2.50E-15
1,1
1,0.305096726
0,3.95E-05
1,0.999999999
0,1.18E-17
1,0.999988659
0,1.65E-10
0,0.003261579
1,0.999999667
0,1.72E-04
1,0.999994316
0,9.12E-06
0,3.53E-15
1,0.999999997
0,2.25E-18
1,1
1,1
1,0.292743917
0,6.05E-07
0,0.011153146
1,0.833987785
0,0.002176526
0,0.003246998
0,3.78E-13
0,1.92E-05
0,4.03E-15
1,0.999999775
0,6.00E-13
0,9.09E-05
1,1
0,0.048476822
1,1
0,1.17E-19
1,1
1,0.999999959
1,0.339864088
1,1
0,1.08E-10
0,4.06E-06
0,2.53E-29
1,0.999999973
1,0.537118511
1,1
1,1
1,0.999999998
0,6.86E-10
1,1
1,0.999994301
1,0.094464372
1,1
1,0.906424537
1,1
0,8.00E-07
1,0.999999883
1,0.999930861
1,0.999999587
0,4.47E-08
0,3.47E-26
1,1
1,1
0,1.70E-14
0,2.73E-09
1,0.999999506
1,1
1,1
1,0.999999997
0,9.53E-19
0,7.35E-20
1,1
0,1.19E-14
0,1.27E-15
1,1
1,1
0,2.30E-20
1,1
0,3.38E-05
0,1.22E-05
0,8.38E-14
0,7.68E-25
1,0.999966271
1,0.999999983
0,6.44E-05
1,1
0,0.036812383
1,1
1,1
0,6.65E-23
1,0.220317581
0,5.37E-14
0,2.13E-19
0,0.005629282
1,1
1,1
0,0.019674436
1,0.999999992
1,1
1,1
1,1
1,1
1,0.999999985
0,5.15E-06
0,0.004217713
0,4.15E-15
1,1
0,4.01E-15
1,1
1,0.999999976
1,0.999999789
1,0.999999999
0,4.05E-12
1,1
1,0.998969417
0,7.63E-13
1,0.802054665
0,1.76E-05
1,0.999991098
1,1
1,0.999991723
1,1
1,1
1,1
0,3.19E-16
1,0.999999924
0,5.80E-16
1,1
1,1
1,1
1,1
1,0.999999163
0,4.33E-13
0,1.90E-08
1,0.99998506
1,0.995241041
1,0.999999672
0,1.25E-07
0,7.46E-20
0,1.05E-11
1,0.999954677
0,2.79E-22
1,0.998796981
0,1.64E-19
1,1
1,1
1,1
0,3.36E-26
1,1
1,1
1,0.999921367
0,5.87E-24
1,1
1,1
1,0.999999997
0,8.45E-06
1,0.999999849
0,2.17E-05
1,0.997295638
1,0.999999999
1,0.071229753
0,1.06E-08
1,0.999999995
0,3.10E-23
1,0.104502886
0,3.17E-07
1,0.999999999
1,1
1,1
0,3.90E-07
0,1.33E-13
0,7.20E-08
1,1
1,1
0,3.78E-12
1,1
1,1
0,4.67E-27
1,1
1,1
1,1
1,1
1,0.999940078
0,1.23E-28
1,0.067982042
0,1.80E-08
0,1.81E-07
1,0.999523088
1,0.999026275
0,1.20E-22
1,1
0,1.35E-13
1,0.097173653
0,2.88E-13
0,2.86E-13
1,1
0,3.09E-10
1,0.999690229
0,3.62E-19
0,5.25E-16
1,1
0,2.92E-08
1,1
1,1
1,1
0,1.38E-06
1,1
0,2.09E-15
0,7.97E-11
1,1
0,2.21E-18
0,0.002036763
1,1
0,0.018973872
1,0.999999973
0,2.97E-08
1,0.999173449
1,1
1,0.425648854
1,1
0,4.54E-16
0,7.41E-06
1,1
0,2.39E-13
1,0.999868908
1,1
1,1
1,1
